station,glatos_array,station_no,consecutive_deploy_no,intend_lat,intend_long,deploy_lat,deploy_long,recover_lat,recover_long,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,ins_model_no,glatos_ins_frequency,ins_serial_no,deployed_by,comments,glatos_seasonal,glatos_project,glatos_vps
CHR-063,CHR,63,1,,,46.92393,-84.42741,,,2016-04-16 18:00:00,2016-06-17 11:18:00,2.1,0.5,1.6,VR2W,69,128792,Gardner W,"",Yes,LSELS,No
HAM-017,HAM,17,2,,,43.29462,-79.82189,,,2016-04-18 10:00:00,2016-10-31 04:00:00,,,,VR2W,69,127837,,"",No,HAMLO,No
HAM-019,HAM,19,2,,,43.27780,-79.85213,,,2016-04-18 10:00:00,2016-10-26 04:00:00,,,,VR2W,69,127847,,"",No,HAMLO,No
LPL-001,LPL,1,2,,,42.27662,-79.76943,,,2016-04-18 12:37:00,2016-11-15 15:22:00,11.9,,,VR2W,69,109474,Robinson J,,Yes,ELEWE,No
LPL-002,LPL,2,2,,,42.29513,-79.78815,,,2016-04-18 12:51:00,2016-11-15 15:37:00,17.7,,,VR2W,69,122143,Robinson J,,Yes,ELEWE,No
LPL-003,LPL,3,2,,,42.31410,-79.80520,,,2016-04-18 13:08:00,2018-06-01 04:00:00,32.6,,,VR2W,69,113221,Robinson J,,Yes,ELEWE,No
LPL-004,LPL,4,2,,,42.33367,-79.82625,,,2016-04-18 13:22:00,2016-11-15 16:18:00,37.8,,,VR2W,69,122135,Robinson J,,Yes,ELEWE,No
LPL-005,LPL,5,2,,,42.35453,-79.84520,,,2016-04-18 13:38:00,2016-11-15 16:34:00,40.2,,,VR2W,69,109993,Robinson J,,Yes,ELEWE,No
LPL-006,LPL,6,2,,,42.37650,-79.86668,,,2016-04-18 13:55:00,2016-11-15 17:01:00,41.8,,,VR2W,69,122153,Robinson J,,Yes,ELEWE,No
LPL-007,LPL,7,2,,,42.39763,-79.88882,,,2016-04-18 14:21:00,2016-11-15 17:17:00,,,,VR2W,69,121256,Robinson J,,Yes,ELEWE,No
LPL-008,LPL,8,2,,,42.42028,-79.90677,,,2016-04-18 14:37:00,2016-11-15 17:33:00,,,,VR2W,69,122149,Robinson J,,Yes,ELEWE,No
LPL-009,LPL,9,2,,,42.44167,-79.93078,,,2016-04-18 14:53:00,2016-11-15 17:52:00,48.5,,,VR2W,69,122141,Robinson J,,Yes,ELEWE,No
LPL-010,LPL,10,2,,,42.46265,-79.95193,,,2016-04-18 15:08:00,2016-11-15 18:11:00,48.2,,,VR2W,69,109930,Robinson J,,Yes,ELEWE,No
LPL-011,LPL,11,2,,,42.48415,-79.97653,,,2016-04-18 15:37:00,2016-11-15 18:29:00,65.2,,,VR2W,69,109417,Robinson J,,Yes,ELEWE,No
LPL-012,LPL,12,2,,,42.50420,-79.99505,,,2016-04-18 15:52:00,2016-11-15 18:45:00,61.3,,,VR2W,69,109912,Robinson J,,Yes,ELEWE,No
LPL-013,LPL,13,2,,,42.52272,-80.01388,,,2016-04-18 16:06:00,2016-11-15 19:08:00,55.8,,,VR2W,69,121255,Robinson J,,Yes,ELEWE,No
LPL-014,LPL,14,2,,,42.54137,-80.03298,,,2016-04-18 16:22:00,,21.9,,,VR2W,69,109977,Robinson J,,Yes,ELEWE,No
HAM-004,HAM,4,2,,,43.28806,-79.83556,,,2016-04-19 10:00:00,2016-10-28 04:00:00,,,,VR2W,69,127845,,"",No,HAMLO,No
HAM-006,HAM,6,2,,,43.30666,-79.80714,,,2016-04-19 10:00:00,2016-10-26 04:00:00,,,,VR2W,69,127850,,"",No,HAMLO,No
GRR-059,GRR,59,1,,,46.71838,-84.42446,,,2016-04-19 14:45:00,2016-06-22 13:46:00,3.5,0.5,3,VR2W,69,128789,Gardner W,"",Yes,LSELS,No
GRR-060,GRR,60,1,,,46.72134,-84.40676,,,2016-04-19 15:40:00,2016-06-28 17:33:00,4,0.5,3.5,VR2W,69,128788,Gardner W,"",Yes,LSELS,No
BHE-029,BHE,29,4,,,42.87818,-78.93795,,,2016-04-19 16:50:00,2016-10-19 12:30:00,4.18,,3.68,VR2W,69,127873,"Withers, J.",Redeployed because float line was too close to surface. Exchanged float line with cable,Yes,BHLAS,No
HAM-001,HAM,1,2,,,43.30556,-79.82056,,,2016-04-20 10:00:00,2016-10-28 04:00:00,,,,VR2W,69,127832,,"",No,HAMLO,No
HAM-003,HAM,3,2,,,43.29444,-79.79972,,,2016-04-20 10:00:00,2016-10-31 04:00:00,,,,VR2W,69,127836,,"",No,HAMLO,No
STU-008,STU,8,2,,,42.82803,-79.09070,,,2016-04-20 14:10:00,,10.4,,,VR2W,69,125685,Robinson J,,Yes,ELEWE,No
STU-007,STU,7,2,,,42.80937,-79.08615,,,2016-04-20 14:20:00,2016-12-19 17:40:00,19.8,,,VR2W,69,126184,Robinson J,,Yes,ELEWE,No
STU-006,STU,6,2,,,42.79139,-79.07977,,,2016-04-20 14:35:00,2016-12-19 17:54:00,20.1,,,VR2W,69,126179,Robinson J,,Yes,ELEWE,No
STU-005,STU,5,2,,,42.77297,-79.07355,,,2016-04-20 14:50:00,2016-12-19 18:05:00,20.4,,,VR2W,69,126171,Robinson J,,Yes,ELEWE,No
STU-004,STU,4,2,,,42.75496,-79.06682,,,2016-04-20 15:30:00,2016-12-19 18:10:00,19.5,,,VR2W,69,126167,Robinson J,,Yes,ELEWE,No
STU-002,STU,2,2,,,42.71862,-79.05405,,,2016-04-20 16:30:00,2016-12-19 18:46:00,16.8,,,VR2W,69,126177,Robinson J,,Yes,ELEWE,No
HAM-027,HAM,27,2,,,43.27917,-79.87444,,,2016-04-21 10:00:00,2016-10-28 04:00:00,,,,VR2W,69,127829,,"",No,HAMLO,No
HAM-028,HAM,28,2,,,43.27582,-79.88266,,,2016-04-21 10:00:00,2016-10-26 04:00:00,,,,VR2W,69,126878,,"",No,HAMLO,No
HAM-007,HAM,7,2,,,43.30136,-79.84010,,,2016-04-21 10:00:00,2016-10-26 04:00:00,,,,VR2W,69,126879,,"",No,HAMLO,No
LNR-001,LNR,1,5,,,43.26729,-79.09638,,,2016-04-21 13:00:00,2016-06-23 17:50:00,,,,VR2W,69,480530,,,No,LNRLS,No
LNR-003,LNR,3,4,,,43.27904,-79.09771,,,2016-04-21 13:30:00,2016-06-23 18:20:00,,,,VR2W,69,480527,,,No,LNRLS,No
LNR-006,LNR,6,5,,,43.28371,-79.08092,,,2016-04-21 14:00:00,2016-06-23 18:00:00,,,,VR2W,69,480528,,,No,LNRLS,No
LNR-010,LNR,10,5,,,43.28431,-79.06433,,,2016-04-21 14:30:00,2016-07-11 15:28:00,,,,VR2W,69,480529,,,No,LNRLS,No
LNR-013,LNR,13,6,,,43.27952,-79.05555,,,2016-04-21 15:00:00,2016-06-22 18:10:00,,,,VR2W,69,480526,,,No,LNRLS,No
HAM-002,HAM,2,2,,,43.28639,-79.79694,,,2016-04-22 10:00:00,2016-10-28 04:00:00,,,,VR2W,69,127833,,"",No,HAMLO,No
HAM-005,HAM,5,2,,,43.28111,-79.86472,,,2016-04-22 10:00:00,2016-10-28 04:00:00,,,,VR2W,69,127849,,"",No,HAMLO,No
LNR-204,LNR,204,1,,,43.25467,-79.05535,,,2016-04-25 14:40:00,2016-08-03 17:35:00,,,,VR2W,69,121105,,,No,LNRLS,No
LNR-206,LNR,206,1,,,43.24500,-79.05535,,,2016-04-25 14:44:00,2016-08-03 17:47:00,,,,VR2W,69,121106,,,No,LNRLS,No
LNR-208,LNR,208,1,,,43.23822,-79.05533,,,2016-04-25 14:50:00,2016-08-03 17:35:00,,,,VR2W,69,124834,,,No,LNRLS,No
LNR-201,LNR,201,1,,,43.25849,-79.06634,,,2016-04-25 15:18:00,2016-07-20 14:00:00,,,,VR2W,69,127211,,,No,LNRLS,No
LNR-202,LNR,202,1,,,43.25941,-79.05952,,,2016-04-25 15:23:00,2016-07-20 15:00:00,,,,VR2W,69,127207,,,No,LNRLS,No
LNR-203,LNR,203,1,,,43.25535,-79.06029,,,2016-04-25 16:39:00,2016-07-20 15:25:00,,,,VR2W,69,127215,,,No,LNRLS,No
LNR-205,LNR,205,1,,,43.24980,-79.05765,,,2016-04-25 16:48:00,2017-09-30 05:00:00,,,,VR2W,69,124824,,,No,LNRLS,No
LNR-209,LNR,209,1,,,43.23237,-79.05802,,,2016-04-25 17:15:00,2016-10-11 19:15:00,,,,VR2W,69,121104,,,No,LNRLS,No
LNR-207,LNR,207,1,,,43.24142,-79.05865,,,2016-04-25 18:00:00,2016-08-03 18:17:00,,,,VR2W,69,121103,,,No,LNRLS,No
LNR-210,LNR,210,1,,,43.22847,-79.05128,,,2016-04-25 18:13:00,2016-07-20 16:00:00,,,,VR2W,69,124839,,,No,LNRLS,No
LNR-211,LNR,211,1,,,43.22267,-79.05634,,,2016-04-25 18:30:00,2016-05-10 05:00:00,,,,VR2W,69,127206,,,No,LNRLS,No
LNR-214,LNR,214,1,,,43.20976,-79.05227,,,2016-04-25 19:00:00,2016-07-21 14:39:00,,,,VR2W,69,124825,,,No,LNRLS,No
LNR-215,LNR,215,1,,,43.20299,-79.05341,,,2016-04-25 19:22:00,2016-07-21 15:10:00,,,,VR2W,69,126185,,,No,LNRLS,No
LNR-224,LNR,224,1,,,43.16942,-79.04999,,,2016-04-25 19:49:00,2016-07-21 18:35:00,,,,VR2W,69,124833,,,No,LNRLS,No
LNR-212,LNR,212,1,,,43.21910,-79.05097,,,2016-04-26 16:30:00,2016-07-21 14:00:00,,,,VR2W,69,121090,,,No,LNRLS,No
LNR-213,LNR,213,1,,,43.21391,-79.05923,,,2016-04-26 16:38:00,2016-07-20 18:30:00,,,,VR2W,69,126186,,,No,LNRLS,No
LNR-216,LNR,216,1,,,43.19995,-79.04727,,,2016-04-26 17:16:00,2016-07-09 16:00:00,,,,VR2W,69,121109,,,No,LNRLS,No
LNR-217,LNR,217,1,,,43.19606,-79.05222,,,2016-04-26 17:44:00,2016-07-21 15:58:00,,,,VR2W,69,127210,,,No,LNRLS,No
LNR-219,LNR,219,1,,,43.18795,-79.05467,,,2016-04-26 17:57:00,2016-07-21 16:52:00,,,,VR2W,69,127209,,,No,LNRLS,No
LNR-221,LNR,221,1,,,43.18022,-79.05554,,,2016-04-26 18:04:00,2016-10-13 16:10:00,,,,VR2W,69,124827,,,No,LNRLS,No
LNR-220,LNR,220,1,,,43.18411,-79.04935,,,2016-04-26 18:20:00,2016-07-21 17:13:00,,,,VR2W,69,121094,,,No,LNRLS,No
LNR-223,LNR,223,1,,,43.17318,-79.05672,,,2016-04-26 18:54:00,2016-07-21 18:03:00,,,,VR2W,69,127214,,,No,LNRLS,No
LNR-222,LNR,222,1,,,43.17736,-79.05072,,,2016-04-26 19:03:00,2016-07-21 17:38:00,,,,VR2W,69,127208,,,No,LNRLS,No
LNR-218,LNR,218,1,,,43.19242,-79.04735,,,2016-04-26 19:10:00,2016-07-21 16:12:00,,,,VR2W,69,126187,,,No,LNRLS,No
BDR-001,BDR,1,1,,,46.61663,-90.68740,46.61655,-90.68747,2016-04-29 15:35:00,2016-08-11 16:22:00,4,,4,VR2W,69,119673,Schloesser J,"By a cluster of 3 white cedars, River Left. Upstream of another bunch of white cedars and a snag. Attached to a red cedar.",Yes,LSSLS,No
BDR-002,BDR,2,1,,,46.60723,-90.69763,,,2016-04-29 16:15:00,,3,,3,VR2W,69,125997,Schloesser J,LOST. River right across from Chapel.,Yes,LSSLS,No
CRC-001,CRC,1,1,,,41.62252,-83.21189,41.62250,-83.21190,2016-05-03 14:20:00,2016-11-07 18:41:00,2.13,0.3,1.83,VR2,69,125652,Cleyo Harris,"",Yes,LEGRC,No
DRF-003,DRF,3,8,,,42.23010,-83.11002,,,2016-05-03 14:31:00,2016-10-04 15:00:00,9.2,,,VR2W,69,119332,,,No,HECST,NO
CRC-002,CRC,2,1,,,41.63171,-83.19849,,,2016-05-03 14:55:00,,2.13,0.3,1.83,VR2,69,125634,Cleyo Harris,"",Yes,LEGRC,No
DRF-004,DRF,4,8,,,42.24934,-83.11879,,,2016-05-03 15:14:00,2016-10-04 14:33:00,9.3,,,VR2W,69,122272,,,No,HECST,NO
DRF-007,DRF,7,4,,,42.20177,-83.13500,,,2016-05-03 15:35:00,2016-10-04 16:13:00,11.8,,,VR2W,69,122197,,,No,HECST,NO
DRF-001,DRF,1,8,,,42.18901,-83.15163,,,2016-05-03 16:06:00,2016-10-04 16:34:00,9.7,,,VR2W,69,113697,,,No,HECST,NO
DRL-002,DRL,2,9,,,42.10102,-83.13937,,,2016-05-03 17:27:00,2016-09-22 16:24:00,6.5,,,VR2W,69,113699,,,No,HECST,NO
STU-001,STU,1,2,,,42.70010,-79.04770,,,2016-05-03 17:50:00,,12.2,,,VR2W,69,126168,Robinson J,,Yes,ELEWE,No
STU-003,STU,3,2,,,42.73670,-79.06050,,,2016-05-03 17:59:00,2016-11-30 17:00:00,16.5,,,VR2W,69,126170,Robinson J,,Yes,ELEWE,No
DRU-003,DRU,3,8,,,42.34076,-82.92214,,,2016-05-04 17:07:00,2016-10-12 15:34:00,11.4,,,VR2W,69,122262,,,No,HECST,NO
DRU-011,DRU,11,7,,,42.35206,-82.95502,,,2016-05-04 18:19:00,2016-10-12 16:48:00,13.5,,,VR2W,69,119383,,,No,HECST,NO
HAM-022,HAM,22,2,,,43.30178,-79.79097,,,2016-05-09 10:00:00,2016-10-24 04:00:00,,,,VR2W,69,127842,,"",No,HAMLO,No
HAM-023,HAM,23,2,,,43.28511,-79.86800,,,2016-05-09 10:00:00,2016-10-25 04:00:00,,,,VR2W,69,127834,,"",No,HAMLO,No
HAM-008,HAM,8,2,,,43.27515,-79.79315,,,2016-05-09 10:00:00,2016-10-31 04:00:00,,,,VR2W,69,126880,,"",No,HAMLO,No
EBA-022,EBA,22,3,,,42.53225,-80.30447,,,2016-05-11 13:36:00,2016-10-26 13:25:00,14.3256,,,VR2W,69,109965,,,No,LEWAE,No
EBA-023,EBA,23,3,,,42.51047,-80.30475,,,2016-05-11 13:55:00,2017-05-12 14:13:00,15.8496,,,VR2W,69,112969,,,No,LEWAE,No
EBA-024,EBA,24,3,,,42.48965,-80.30528,,,2016-05-11 14:13:00,2017-05-12 14:07:00,21.336,,,VR2W,69,121262,,,No,LEWAE,No
CHN-003,CHN,3,1,,,42.62764,-82.48208,,,2016-05-11 14:20:00,2016-08-24 15:11:00,,,,VR2W,69,109125,ZW CH HT Alvy Day,mud mount,No,HECSL,No
BLP-001,BLP,1,1,,,48.42657,-88.52179,,,2016-05-11 14:25:00,2016-10-18 19:40:00,13,2,12,VR2W,69,129151,,,Yes,BBWAT,No
EBA-025,EBA,25,3,,,42.46827,-80.30570,,,2016-05-11 14:35:00,2017-05-12 13:52:00,28.3464,,,VR2W,69,121267,,,No,LEWAE,No
BLP-002,BLP,2,1,,,48.42119,-88.51540,,,2016-05-11 14:40:00,2016-10-18 19:11:00,25,2,24,VR2AR,69,546060,,,No,BBWAT,No
CHN-002,CHN,2,1,,,42.61306,-82.47738,,,2016-05-11 14:40:00,2016-08-24 15:49:00,,,,VR2W,69,113212,ZW CH HT Alvy Day,mud mount,No,HECSL,No
EBA-026,EBA,26,4,,,42.44798,-80.30673,,,2016-05-11 14:46:00,2017-05-12 13:36:00,32.004,,,VR2W,69,122139,,,No,LEWAE,No
EBA-027,EBA,27,3,,,42.42738,-80.30683,,,2016-05-11 15:03:00,2016-08-17 15:05:00,32.3088,,,VR2W,69,122150,,,No,LEWAE,No
EBA-028,EBA,28,3,,,42.40457,-80.30772,,,2016-05-11 15:30:00,2016-08-17 18:14:00,31.3944,,,VR2W,69,109898,,,No,LEWAE,No
BEI-009,BEI,9,1,,,48.59336,-88.47339,,,2016-05-11 15:39:00,2016-10-19 18:44:00,6,2,5,VR2W,69,129157,,,Yes,BBWAT,No
BEI-008,BEI,8,1,,,48.59756,-88.48164,,,2016-05-11 15:47:00,2016-10-19 18:20:00,9,2,8,VR2W,69,129161,,,Yes,BBWAT,No
EBA-029,EBA,29,3,,,42.38438,-80.30838,,,2016-05-11 15:53:00,2016-08-17 20:05:00,28.6512,,,VR2W,69,125626,,,No,LEWAE,No
BEI-007,BEI,7,1,,,48.60186,-88.49020,,,2016-05-11 15:57:00,2016-10-19 17:50:00,21,2,20,VR2W,69,129158,,,No,BBWAT,No
CHN-001,CHN,1,1,,,42.49932,-82.44183,,,2016-05-11 16:00:00,2016-09-07 15:04:00,,,,VR2W,69,109466,ZW CH HT Alvy Day,mud mount,No,HECSL,No
BEI-006,BEI,6,1,,,48.60587,-88.49849,,,2016-05-11 16:05:00,2016-10-19 17:21:00,21,2,20,VR2W,69,129160,,,No,BBWAT,No
BEI-005,BEI,5,1,,,48.61000,-88.50659,,,2016-05-11 16:14:00,2016-10-19 16:55:00,13,2,12,VR2W,69,129165,,,No,BBWAT,No
BEI-003,BEI,3,1,,,48.61811,-88.52366,,,2016-05-11 16:21:00,2016-10-19 16:06:00,24,2,23,VR2W,69,129164,,,No,BBWAT,No
BEI-002,BEI,2,1,,,48.62244,-88.53228,,,2016-05-11 16:28:00,2016-10-19 15:45:00,14,2,12,VR2W,69,129163,,,No,BBWAT,No
BEI-001,BEI,1,1,,,48.62653,-88.54075,,,2016-05-11 16:36:00,2016-10-19 15:20:00,5,2,4,VR2W,69,129167,,,Yes,BBWAT,No
EBA-020,EBA,20,3,,,42.33750,-80.29820,,,2016-05-11 16:40:00,,22.86,,,VR2W,69,109871,,,No,LEWAE,No
JHN-001,JHN,1,1,,,42.49869,-82.47186,,,2016-05-11 16:45:00,2016-08-24 16:59:00,,,,VR2W,69,112968,ZW CH HT Alvy Day,mud mount,No,HECSL,No
CHM-001,CHM,1,1,,,42.58522,-82.53455,,,2016-05-11 17:15:00,2016-08-24 20:33:00,,,,VR2W,69,109424,ZW CH HT Alvy Day,mud mount,No,HECSL,No
EBA-018,EBA,18,3,,,42.29713,-80.26335,,,2016-05-11 17:19:00,2017-05-09 20:46:00,22.5552,,,VR2W,69,109939,,,No,LEWAE,No
EBA-016,EBA,16,3,,,42.25678,-80.23115,,,2016-05-11 17:55:00,2017-05-09 20:19:00,23.7744,,,VR2W,69,121252,,,No,LEWAE,No
EBA-015,EBA,15,3,,,42.23643,-80.21391,,,2016-05-11 18:13:00,2017-05-09 20:02:00,23.7744,,,VR2W,69,122134,,,No,LEWAE,No
EBA-014,EBA,14,4,,,42.21653,-80.19680,,,2016-05-11 18:31:00,2017-05-09 19:44:00,23.7744,,,VR2W,69,122132,,,No,LEWAE,No
EBA-013,EBA,13,3,,,42.19630,-80.17855,,,2016-05-11 20:48:00,2017-05-09 19:29:00,21.336,,,VR2W,69,122144,,,No,LEWAE,No
EBA-012,EBA,12,3,,,42.17540,-80.16238,,,2016-05-11 21:03:00,2016-10-25 21:48:00,14.3256,,,VR2W,69,119319,,,No,LEWAE,No
EBA-011,EBA,11,3,,,42.15550,-80.14550,,,2016-05-11 21:27:00,2016-08-17 22:34:00,9.144,,,VR2W,69,109962,,,No,LEWAE,No
DRU-002,DRU,2,9,,,42.35408,-82.92741,,,2016-05-12 16:33:00,2016-10-12 15:59:00,10.1,,,VR2W,69,119361,,,No,HECST,NO
DRU-001,DRU,1,8,,,42.35702,-82.92912,,,2016-05-12 16:40:00,2016-10-12 16:18:00,8.9,,,VR2W,69,113796,,,No,HECST,NO
DRU-004,DRU,4,9,,,42.35483,-82.94286,,,2016-05-12 16:58:00,2016-10-12 16:33:00,6.8,,,VR2W,69,122276,,,No,HECST,NO
DRU-008,DRU,8,8,,,42.33217,-82.99954,,,2016-05-12 17:47:00,2016-10-12 14:40:00,10.7,,,VR2W,69,122265,,,No,HECST,NO
PCR-064,PCR,64,1,,,46.95993,-84.65779,,,2016-05-16 14:18:00,2016-06-17 11:11:00,2,0.5,1.5,VR2W,69,128795,Gardner W,"",No,LSELS,No
GEP-005,GEP,5,1,,,48.50042,-88.63775,,,2016-05-16 16:06:00,2016-11-09 16:38:00,21,2,20,VR2W,69,129154,,,No,BBWAT,No
GEP-004,GEP,4,1,,,48.49754,-88.62800,,,2016-05-16 16:18:00,2016-10-20 16:34:00,14,2,13,VR2W,69,129159,,,No,BBWAT,No
GEP-003,GEP,3,1,,,48.49498,-88.61840,,,2016-05-16 16:28:00,2016-10-20 16:56:00,9,2,8,VR2AR,69,546061,,,No,BBWAT,No
EDI-006,EDI,6,1,,,48.43206,-88.57413,,,2016-05-16 17:04:00,2016-10-20 18:54:00,9,2,8,VR2AR,69,546063,,,No,BBWAT,No
EDI-007,EDI,7,1,,,48.42812,-88.57960,,,2016-05-16 17:13:00,2016-10-20 18:23:00,18,2,17,VR2W,69,129155,,,Yes,BBWAT,No
EDI-005,EDI,5,1,,,48.40088,-88.65972,,,2016-05-16 17:33:00,2016-10-18 16:45:00,36,2,35,VR2W,69,129152,,,No,BBWAT,No
EDI-004,EDI,4,1,,,48.40094,-88.67039,,,2016-05-16 17:42:00,2016-10-18 16:04:00,41,2,40,VR2W,69,129148,,,No,BBWAT,No
EDI-003,EDI,3,1,,,48.40081,-88.68169,,,2016-05-16 17:50:00,2016-10-18 15:40:00,56,2,55,VR2AR,69,546062,,,No,BBWAT,No
EDI-002,EDI,2,1,,,48.40072,-88.69293,,,2016-05-16 18:00:00,2016-10-18 15:15:00,37,2,36,VR2W,69,129156,,,No,BBWAT,No
EDI-001,EDI,1,1,,,48.40041,-88.70461,,,2016-05-16 18:10:00,2016-10-18 14:42:00,21,2,20,VR2W,69,129162,,,No,BBWAT,No
GEP-002,GEP,2,1,,,48.49184,-88.60851,,,2016-05-16 18:34:00,2016-10-20 17:11:00,44,2,43,VR2W,69,129166,,,No,BBWAT,No
GEP-001,GEP,1,1,,,48.48906,-88.59883,,,2016-05-16 18:44:00,2016-10-20 17:56:00,58,2,57,VR2W,69,129150,,,Yes,BBWAT,No
BLP-003,BLP,3,1,,,48.41493,-88.50896,,,2016-05-16 19:21:00,2016-10-18 18:40:00,53,2,52,VR2W,69,128809,,,No,BBWAT,No
BEI-004,BEI,4,1,,,48.61409,-88.51562,,,2016-05-16 19:45:00,2016-10-19 16:25:00,21,2,20,VR2AR,69,546212,,,No,BBWAT,No
GAR-001,GAR,1,1,,,46.71899,-83.81685,,,2016-05-17 13:30:00,2016-10-10 15:00:00,,,,VR2AR,69,546232,"Crans, K","",Yes,GARLS,No
GAR-002,GAR,2,1,,,46.59179,-84.07081,,,2016-05-17 13:30:00,2016-10-10 15:00:00,,,,VR2AR,69,546234,"Crans, K","",Yes,GARLS,No
FIC-030,FIC,30,3,,,42.18398,-83.10963,,,2016-05-17 14:00:00,2017-07-18 12:35:00,,,,VR2W,69,110535,"Colborne, S",,No,FIMSA,No
FIC-030,FIC,30,3,,,42.18398,-83.10963,,,2016-05-17 14:00:00,2017-07-18 12:35:00,,,,VR2W,180,300816,"Colborne, S",,No,FIMSA,No
MDI-006,MDI,6,2,,,43.91550,-76.59677,,,2016-05-17 14:10:00,2016-06-24 17:50:00,,,,VR2W,69,126970,"Hornsby, R","",No,ELOMA,No
MDI-001,MDI,1,2,,,43.92437,-76.64972,,,2016-05-17 14:12:00,2016-06-24 18:40:00,,,,VR2W,69,126994,"Hornsby, R","",No,ELOMA,No
MDI-002,MDI,2,2,,,43.91767,-76.64232,,,2016-05-17 14:30:00,2016-06-24 19:40:00,,,,VR2W,69,126976,"Hornsby, R","",No,ELOMA,No
MDI-003,MDI,3,2,,,43.91650,-76.63067,,,2016-05-17 14:40:00,2016-06-24 19:50:00,,,,VR2W,69,126960,"Hornsby, R","",No,ELOMA,No
MDI-004,MDI,4,2,,,43.91375,-76.61913,,,2016-05-17 14:50:00,2016-06-24 17:30:00,,,,VR2W,69,126981,"Hornsby, R","",No,ELOMA,No
MDI-005,MDI,5,2,,,43.91072,-76.60738,,,2016-05-17 15:00:00,2016-06-24 17:50:00,,,,VR2W,69,126988,"Hornsby, R","",No,ELOMA,No
FIC-017,FIC,17,2,,,42.23287,-83.10770,,,2016-05-17 16:06:00,2016-11-01 13:50:00,,,,VR2W,69,126811,"Colborne, S",,No,FIMSA,Yes
FIC-017,FIC,17,2,,,42.23287,-83.10770,,,2016-05-17 16:06:00,2016-11-01 13:50:00,,,,VR2W,180,300802,"Colborne, S",,No,FIMSA,No
FIC-021,FIC,21,2,,,42.23400,-83.10742,,,2016-05-17 16:45:00,2016-11-01 14:11:00,,,,VR2W,180,300804,"Colborne, S",,No,FIMSA,No
FIC-021,FIC,21,2,,,42.23400,-83.10742,,,2016-05-17 16:45:00,2016-11-01 14:11:00,,,,VR2W,69,126815,"Colborne, S",,No,FIMSA,Yes
FIC-023,FIC,23,2,,,42.23528,-83.10720,,,2016-05-17 17:12:00,2016-10-14 14:55:00,,,,VR2W,180,300591,"Colborne, S",,No,FIMSA,No
FIC-023,FIC,23,2,,,42.23528,-83.10720,,,2016-05-17 17:12:00,2016-10-14 14:55:00,,,,VR2W,69,126824,"Colborne, S",,No,FIMSA,Yes
FIC-026,FIC,26,2,,,42.23615,-83.10713,,,2016-05-17 17:46:00,2016-10-14 13:13:00,,,,VR2W,180,300803,"Colborne, S",,No,FIMSA,No
FIC-026,FIC,26,2,,,42.23590,-83.10633,,,2016-05-17 17:46:00,2016-10-14 13:13:00,,,,VR2W,69,126825,"Colborne, S",,No,FIMSA,Yes
FIC-001,FIC,1,2,,,42.23768,-83.11062,,,2016-05-17 18:19:00,2016-10-14 18:55:00,,,,VR2W,69,126693,"Colborne, S",,No,FIMSA,Yes
FIC-001,FIC,1,2,,,42.23768,-83.11062,,,2016-05-17 18:19:00,2016-10-14 18:55:00,,,,VR2W,180,300791,"Colborne, S",,No,FIMSA,No
LNR-211,LNR,211,2,,,43.22220,-79.05540,,,2016-05-17 19:30:00,2016-07-04 05:00:00,,,,VR2W,69,127206,,,No,LNRLS,No
FIC-027,FIC,27,2,,,42.24267,-83.11350,,,2016-05-17 20:29:00,2016-10-14 16:55:00,,,,VR2W,69,110529,"Colborne, S",,No,FIMSA,No
FIC-027,FIC,27,2,,,42.24267,-83.11350,,,2016-05-17 20:29:00,2016-10-14 16:55:00,,,,VR2W,180,300798,"Colborne, S",,No,FIMSA,No
FIC-028,FIC,28,2,,,42.24307,-83.11077,,,2016-05-17 21:00:00,2016-10-14 17:52:00,,,,VR2W,180,300766,"Colborne, S",,No,FIMSA,No
FIC-028,FIC,28,2,,,42.24307,-83.11077,,,2016-05-17 21:00:00,2016-10-14 17:52:00,,,,VR2W,69,126820,"Colborne, S",,No,FIMSA,Yes
FIC-025,FIC,25,2,,,42.23590,-83.10633,,,2016-05-18 04:00:00,2016-11-26 15:10:00,,,,VR2W,180,300595,"Colborne, S",,Yes,FIMSA,No
FIC-025,FIC,25,2,,,42.23590,-83.10713,,,2016-05-18 04:00:00,2016-11-26 15:10:00,,,,VR2W,69,480559,"Colborne, S",,Yes,FIMSA,Yes
FIC-013,FIC,13,2,,,42.23147,-83.10698,,,2016-05-18 13:02:00,2016-11-26 15:34:00,,,,VR2W,69,126806,"Colborne, S",,Yes,FIMSA,Yes
FIC-013,FIC,13,2,,,42.23147,-83.10698,,,2016-05-18 13:02:00,2016-11-26 15:34:00,,,,VR2W,180,300587,"Colborne, S",,Yes,FIMSA,No
FIC-014,FIC,14,2,,,42.23110,-83.10583,,,2016-05-18 13:04:00,2016-11-26 15:31:00,,,,VR2W,69,480560,"Colborne, S",,Yes,FIMSA,Yes
FIC-014,FIC,14,2,,,42.23110,-83.10583,,,2016-05-18 13:04:00,2016-11-26 15:31:00,,,,VR2W,180,300815,"Colborne, S",,Yes,FIMSA,No
FIC-016,FIC,16,2,,,42.23202,-83.10538,,,2016-05-18 13:07:00,2016-11-26 15:28:00,,,,VR2W,180,300777,"Colborne, S",,Yes,FIMSA,No
